nohup: ignoring input
('==== Found maximium gradient [0.24812233, 0.24812227, 0.24812227] of gate '
 'RY[0], e^[X3 Y0], e^[X2 Y0] ====')
learning rate =  0.04962445956029413
0.07780725451073646 0.2092174588704512 0.5312183499336243
0.06100063702918884 0.18160528841037946 0.2185022085905075
0.06226694606831708 0.1793799172068566 0.37514743208885193
0.06583164410659972 0.18433869903881597 0.40892839431762695
0.06209668583151368 0.181370988764969 0.3090502917766571
0.05459473730344583 0.17324141483887115 0.17042095959186554
0.05127286150399016 0.17034089775504407 0.19908492267131805
0.05258562266063103 0.17319611842669794 0.29271015524864197
0.05386351882227361 0.1749644290508252 0.3023433983325958
0.052626496063828014 0.17237344733636228 0.23723018169403076
0.05042667740238159 0.16783035644842914 0.13044865429401398
0.05014678393012987 0.16589674318527414 0.10772958397865295
0.052154750216398954 0.1676590553479491 0.19148464500904083
0.05402728050691226 0.16988794815201735 0.23231947422027588
0.05376842990813137 0.1697735412169822 0.21280957758426666
0.05168934199951898 0.1675564492065961 0.14770618081092834
0.049543724772597594 0.1654451448041975 0.08046812564134598
0.048632032415129235 0.16507253296056146 0.10658713430166245
0.04876306783084045 0.1659263004855689 0.15708120167255402
0.04898327294111028 0.16647245625122098 0.16842278838157654
0.048828938957244016 0.16604846349457647 0.1383644938468933
0.04859937605289731 0.1652070228234002 0.08753004670143127
0.04875017993920445 0.1647856972550854 0.07174636423587799
0.049265951867382696 0.1649510586919258 0.10659544169902802
0.049656202240280764 0.16514857668088267 0.12815983593463898
0.04952031986757902 0.16488643240139578 0.11663320660591125
0.048961964606436766 0.16430839135212874 0.07815573364496231
0.04842850117924406 0.16396698749576766 0.04553517326712608
0.048225093923440085 0.16414042345662144 0.069239541888237
0.04824760962773569 0.16449318271991903 0.0967213585972786
0.04821778094544106 0.16450096109139975 0.09764061123132706
0.04808338317333284 0.164093004221274 0.07185331732034683
0.04805662205443599 0.16369281552010928 0.03734593093395233
0.04827684305819948 0.1636623849102812 0.04453657194972038
0.048569169062803993 0.16387507093981235 0.07010682672262192
