nohup: ignoring input
('==== Found maximium gradient [0.18926477, 0.18926477, 0.18926477] of gate '
 'RY[1], e^[X2 Y1], e^[X0 Y1] ====')
learning rate =  0.03785295635730998
0.0597238943306861 0.17714886732512347 0.44898778200149536
0.04852484063300022 0.15807379185442139 0.23459257185459137
0.04610940564895698 0.1531223066655739 0.3509112596511841
0.04496939410565379 0.15111397174168395 0.3115726113319397
0.043962103679646626 0.14975628552052414 0.19882339239120483
0.04327344516124157 0.1491672516499712 0.18548277020454407
0.04345609228479541 0.1499507926175801 0.25979578495025635
0.042989904176109456 0.14932289259392556 0.27068838477134705
0.04186222895610828 0.1472825514773924 0.21362818777561188
0.040849351283007124 0.14525492318793568 0.136093407869339
0.040552294210706025 0.1444156770642564 0.13536836206912994
0.04075032625977654 0.1445376995055342 0.18658924102783203
0.040682120481996875 0.14441430513527284 0.1998271942138672
0.04015792688854747 0.14371374416426752 0.1646258682012558
0.03954229441632292 0.1429635260254691 0.10894253849983215
0.03921332435191723 0.14268489104530824 0.0982508510351181
0.03922784499857176 0.1428580795054718 0.1364305317401886
0.03931680185224253 0.14297184525826326 0.1559995710849762
0.03927452726034088 0.14271960890543095 0.13923029601573944
0.0391452047991883 0.1422663969596802 0.10011320561170578
0.039048621284951825 0.14188475158761754 0.07811001688241959
0.03899867873696479 0.1416371805635823 0.09647712111473083
0.0388895868275036 0.14137219139298968 0.11202937364578247
0.03867675922598683 0.14104293447763314 0.10107175260782242
0.03847628663523308 0.1408541309626261 0.07069630920886993
0.038415362771672366 0.14097718428577444 0.05674950033426285
0.03846134223585431 0.14126548523915547 0.0789203867316246
0.038451627654976554 0.14135210009904456 0.09565947204828262
0.03829955167459561 0.14105805279992922 0.08792942762374878
0.03810820181766486 0.14059112951814617 0.0591488778591156
0.038047510173809626 0.14031231491681526 0.03482731431722641
0.03814650119568405 0.14033543412932503 0.05099460855126381
0.03826264404011706 0.14045139090971479 0.06811457872390747
0.03826231121696706 0.14044798823284824 0.0651814267039299
0.038160160919127856 0.14034060330759385 0.04713769629597664
0.03806185381030687 0.14028151369607098 0.037545979022979736
0.038011026731246234 0.14030171387494134 0.049789298325777054
0.03795769538663657 0.1402679253118289 0.057392995804548264
0.03787555883263384 0.14011603905043232 0.048258889466524124
0.03782321235075424 0.13996088437953325 0.028005795553326607
0.037858160201998406 0.13993647422413436 0.024408165365457535
0.03793855714537954 0.14000987848552338 0.0401320718228817
0.03796261726289271 0.14002983078693673 0.045483581721782684
0.03789844149140328 0.13994617985657423 0.036099016666412354
0.03781259027023098 0.1398526920473895 0.022007068619132042
0.037775570809439926 0.13984040976564932 0.02543574385344982
0.037778432543695686 0.1398626664765269 0.0349566787481308
0.03777673966570205 0.13983448374555799 0.03382999077439308
0.03776364604912506 0.1397573808914626 0.02251039445400238
