nohup: ignoring input
('==== Found maximium gradient [0.18926477, 0.18926477, 0.18926477] of gate '
 'e^[X9 Y1], e^[X0 Y1], e^[X11 Y1] ====')
learning rate =  0.03785295635730998
0.05972389433068618 0.17714886732512408 0.44898778200149536
0.04853724047108439 0.15810700170895348 0.234828382730484
0.04608208950628176 0.1531076827500418 0.35074320435523987
0.04493467946209284 0.15107318068704828 0.31080174446105957
0.043957121590443335 0.14976071502572988 0.1983558088541031
0.0432944233903641 0.1492135286339118 0.18599721789360046
0.04346879307968041 0.14997470322818132 0.25971540808677673
0.04298644225753323 0.14931583764557915 0.2699950337409973
0.0418541748135958 0.14726989011494057 0.21263954043388367
0.040848267762974844 0.1452589782997539 0.1355767846107483
0.0405576621784772 0.1444375353163376 0.13589154183864594
0.04075070018434896 0.14455703495057223 0.18666031956672668
0.04067347052759873 0.14442105054018486 0.19905251264572144
0.04014802388086731 0.14371745928758078 0.1633392870426178
0.039540911300277246 0.14297888677660647 0.10814370214939117
0.03922051921208949 0.14271067981215257 0.0988544449210167
0.039233484676247696 0.14287753642881887 0.13668714463710785
0.03931432501350897 0.1429769219302242 0.15527009963989258
0.03926912210099606 0.14272296546219632 0.13788177073001862
0.03914522665695533 0.14228388284167182 0.09912540763616562
0.03905514432673928 0.14191911365127274 0.07857614755630493
0.0390025130036023 0.1416700749613837 0.09701206535100937
0.03888534362444172 0.14139272238044584 0.11155260354280472
0.038669794293614335 0.14105643124952535 0.09979468584060669
0.03847620946957872 0.14087476654478334 0.0695107951760292
0.03842361187457065 0.1410067359495871 0.056888699531555176
0.03847048850526781 0.1412889573521994 0.07920829206705093
0.03846032773499216 0.14137200708696487 0.09522136300802231
0.038311137661260534 0.1410833934033427 0.08700893074274063
0.03812463292690841 0.140632609228985 0.05851050093770027
0.03805977309319081 0.14035658279089042 0.03535587340593338
0.038145201478389734 0.14036239508134224 0.051044899970293045
0.03825446884790799 0.1404708083487478 0.06726475059986115
0.03826098815456115 0.1404780643159819 0.06411632150411606
0.03817078864994021 0.1403866443939232 0.04678228124976158
0.038076434715719774 0.1403293557211415 0.03805796802043915
0.03802076448840954 0.14033494004359323 0.049612369388341904
0.03796731129267709 0.1402992853444707 0.05651213601231575
0.03789147098642996 0.14016104429635318 0.047393761575222015
0.037840912547488725 0.14001446228302897 0.027920512482523918
0.03786825498866167 0.13998237652579762 0.02455860562622547
0.037942074640713114 0.1400476366581614 0.03946778178215027
0.03797111536560076 0.1400775055080317 0.04462979733943939
0.037915577539466935 0.14000565486966612 0.03573152422904968
0.03783134234798506 0.13991116165111617 0.022276490926742554
0.03778956573468789 0.13988690607535353 0.02501177415251732
0.03779296955148261 0.1399100221845952 0.034035295248031616
0.03779692453901157 0.139893419290322 0.03318161889910698
0.03778597868756036 0.1398251147197661 0.022573934867978096
0.03778251719080318 0.13976720393493408 0.014952179044485092
0.03779672560363091 0.13976302717629163 0.022188305854797363
0.037799859830487094 0.13977682629930993 0.02683330327272415
0.03776618688238929 0.13976110164054487 0.022884637117385864
0.037712108728226904 0.13972669665670573 0.016093919053673744
0.03767198691672622 0.13970552838503988 0.01752437837421894
0.03765782536728183 0.13969612261564804 0.021460797637701035
0.03765861281963084 0.13967239093462888 0.019134629517793655
0.0376689253464438 0.13963787990565169 0.011707871221005917
0.03769086348225776 0.13961994011449286 0.010485993698239326
0.03771465360533893 0.13962475256827497 0.016337834298610687
0.037717739378621176 0.13962313491694528 0.01772455871105194
0.037694421350395343 0.13960616850959723 0.013729124329984188
0.03765853653202386 0.13957954525648325 0.010102646425366402
0.03763122807926356 0.13956330317633017 0.011930381879210472
0.03761824664095257 0.13955289503319682 0.012921997345983982
0.03761639853081411 0.13954076496881967 0.010199657641351223
0.03762232031589881 0.13953080161946574 0.008047906681895256
0.03762917170240801 0.1395232175055117 0.010449406690895557
0.03762896298185197 0.1395165306088684 0.01177158486098051
0.03761724930357356 0.1395032834216795 0.009469013661146164
0.037601088200153315 0.13948888749490798 0.006444120779633522
0.03759028238426307 0.1394797685452125 0.0075860763899981976
0.03758772803817994 0.13947250895474267 0.009010924026370049
0.0375918088978374 0.1394653735316271 0.007675963453948498
0.037597525597228454 0.1394541688256649 0.005719784647226334
0.03760221077546701 0.13944833537391296 0.0066655585542321205
0.03759915242750703 0.13944164525021316 0.0076845018193125725
0.037587334236337 0.1394338126494783 0.006505522411316633
0.03757132820887741 0.13942505334766167 0.004794014617800713
iteration: 1 | epoch: 80 |   loss: 0.139425  |   KL divergence: 0.037571  |  JS divergence: 0.009625
('==== Found maximium gradient [0.12868842, 0.12765227, 0.07860755] of gate '
 'e^[Y8 Z1], e^[Y1 Z8], e^[Y8 Z0] ====')
learning rate =  0.02281372608274859
0.03755858462866277 0.1394183612526893 0.19764453172683716
0.03513304747072689 0.13432559179562956 0.1108313649892807
0.03487491049610518 0.13405114686456232 0.1268586665391922
0.035529395499799984 0.1347877206306624 0.12524540722370148
0.03610829264676467 0.135374956391237 0.13405965268611908
0.03608707776568201 0.13519346976140104 0.13847362995147705
0.035242265231613376 0.1338560731001346 0.08549515902996063
0.03464862723068604 0.13312967008096946 0.03967975452542305
0.03465311384974619 0.1334439146395815 0.07952683418989182
0.03475159813475967 0.1337398112148146 0.09002593159675598
0.034791570528907266 0.13377516746287008 0.08280471712350845
0.034852369644540776 0.13379067894463517 0.08784034848213196
0.03478683895527028 0.1336096341234838 0.08519653230905533
0.03455007395033756 0.13318799878380097 0.05506039783358574
0.03440817651915492 0.13298074528446505 0.026100119575858116
0.03449270559289061 0.13316096177265418 0.053594037890434265
0.03461870382370609 0.13332937781582466 0.06836067140102386
0.0346595711630196 0.13326263573916206 0.06052834168076515
0.03468162029883609 0.1331454763769734 0.05225243419408798
0.034696939287154255 0.13307989701701303 0.05262100324034691
0.03463260386187632 0.132974758169913 0.04248402267694473
0.03453398178651463 0.13289973697846272 0.023820534348487854
0.0344975276668823 0.13297003432221466 0.03394899517297745
0.03449609232608663 0.13306667004298767 0.04856933280825615
0.03445820211035745 0.1330210039174969 0.045160915702581406
0.03441561601366391 0.1329052776736293 0.03303234279155731
0.0344157659738485 0.13285530333706508 0.031062591820955276
0.034420659183747385 0.13284347882910652 0.030396392568945885
0.03440491052060268 0.13283525728138074 0.021794036030769348
0.0344035583742803 0.1328685225063916 0.02466345764696598
0.034421337750639845 0.13291145557590525 0.034975141286849976
0.03442401750294526 0.13287802412507757 0.032983265817165375
0.034421273680878973 0.13279939518792006 0.020686659961938858
0.034441204674301444 0.13276994135281425 0.01705193519592285
0.03445848005637194 0.1327808582591351 0.020798755809664726
0.034445157390650155 0.1327903970410194 0.018112560734152794
0.03441960584010682 0.13280650496777574 0.01945454254746437
0.03439897617852387 0.1328207232877726 0.02485024929046631
0.03437740730813403 0.13279170590804756 0.02154698222875595
0.034368455322285024 0.1327494334935686 0.010891415178775787
0.034382913946646027 0.1327420897530975 0.011246399953961372
0.034396495450743976 0.13275370255560529 0.015515678562223911
0.03439095356254142 0.13275893063775535 0.01390030886977911
0.034379493190289434 0.13276494257015736 0.015364587306976318
0.034372434692004294 0.1327645362432707 0.01744769513607025
0.034369564298509736 0.13274343307499564 0.012256098911166191
0.03437831659438745 0.13272812815653492 0.005233836360275745
0.03439329578483914 0.1327329534809712 0.010474883951246738
0.034395125679483184 0.13273802538985008 0.01189477276057005
0.034383284113436705 0.13273761360801076 0.010012555867433548
0.03437253418161543 0.13273743481738962 0.011452069506049156
0.03437001275940384 0.13273348854756886 0.010616893880069256
0.03437610590291122 0.13272445804295813 0.005335284862667322
0.03438804937848871 0.13272264240894432 0.006654397118836641
0.03439250119050089 0.13272373466159035 0.00929053034633398
0.0343830172469087 0.1327220567984213 0.007385301869362593
0.03436941062989141 0.13272178757030556 0.007037164177745581
0.0343615805268476 0.13272205408079973 0.007890451699495316
0.03436150950474656 0.13271731260029704 0.0052789850160479546
0.03436878908261358 0.1327165898940331 0.005048399791121483
0.034374528518403356 0.13271692956943715 0.007226306479424238
0.03437224243302385 0.1327138254986192 0.005647050216794014
0.0343676967982391 0.13271236388870117 0.004093937575817108
iteration: 2 | epoch: 143 |   loss: 0.132712  |   KL divergence: 0.034368  |  JS divergence: 0.008715
('==== Found maximium gradient [0.07144885, 0.071167745, 0.06704727] of gate '
 'e^[Y10 Z0], e^[Y0 Z10], e^[Y1 Z3] ====')
learning rate =  0.013983381483900945
0.03436834186782599 0.13271373317729368 0.12122169882059097
0.034857736712749526 0.13295953458542203 0.16988517343997955
0.03318570517694952 0.13043989719266327 0.04996373504400253
0.03341260304787742 0.13141306834419517 0.11613451689481735
